baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez
ENSG00000204406.14	1159.64789062949	0.164750370373729	0.0415937124407024	3.96094411165159	7.46540060029341e-05	0.000119374727916951	MBD5	55777
ENSG00000196090.12	3326.16024567038	1.14543283545836	0.28922018483247	3.96041803279341	7.48186717987216e-05	0.000119618232376703	PTPRT	11122
ENSG00000100348.10	4108.68800565724	-0.208949231079644	0.0527626194279612	-3.96017546787892	7.48947116947377e-05	0.000119729894117754	TXN2	25828
ENSG00000179862.7	3017.38300314418	-0.713461954219112	0.18020254486428	-3.95922241140633	7.51941866508872e-05	0.000120188755396478	CITED4	163732
ENSG00000198408.14	11807.8801692197	-0.208544206957133	0.0526984031235915	-3.95731548958025	7.57967936359297e-05	0.000121141925991469	OGA	10724
ENSG00000204560.10	2731.80059652983	0.214690669221647	0.0542757973685351	3.95555071745677	7.63585460615815e-05	0.000122029648644741	DHX16	8449
ENSG00000181404.17	285.602319599355	0.385073598456605	0.0973523211005447	3.95546396946103	7.63862604599126e-05	0.000122063841472793	WASHC1	100287171
ENSG00000198435.4	918.9635423586	0.454776012464019	0.114979255038883	3.95528751956365	7.64426623276437e-05	0.00012214386690202	NRARP	441478
ENSG00000180828.3	106.068185416534	-0.542400624357419	0.137162738966487	-3.9544312722564	7.67169197595031e-05	0.000122571950700031	BHLHE22	27319
ENSG00000283646.2	112.138777472923	-0.978803462781065	0.247580150041475	-3.95348117616495	7.70223259594433e-05	0.000123049726503848	LINC02009	105377068
ENSG00000248890.2	20.0387964668554	-0.498171258917113	0.126043622540267	-3.95237179697818	7.73803881252625e-05	0.000123601317827338	HHIP-AS1	646576
ENSG00000259673.6	498.308422696289	0.304256698801323	0.0769960259220046	3.95158964580236	7.76337798294049e-05	0.00012399581304212	IQCH-AS1	100506686
ENSG00000186765.12	72.8585173414772	0.520958811998485	0.131870478507243	3.95053402319968	7.79770115575343e-05	0.000124523428062201	FSCN2	25794
ENSG00000113119.13	584.426546518581	-0.279587290165789	0.070791355592895	-3.94945523820214	7.83292564065877e-05	0.000125075597227844	TMCO6	55374
ENSG00000163660.12	4546.29773115499	-0.301696696934557	0.0763930371832182	-3.94926956773532	7.83900330566973e-05	0.000125162299246986	CCNL1	57018
ENSG00000162604.12	1505.93400791026	0.264140381333739	0.0669095477345526	3.94772331120293	7.88979131901604e-05	0.000125962800579134	TM2D1	83941
ENSG00000163938.17	5715.77952646711	0.222768859594936	0.0564330159862943	3.94749165362772	7.89742703538167e-05	0.000126074287636975	GNL3	26354
ENSG00000164695.5	1355.90928688773	0.433233470449876	0.109760751702867	3.94707091313187	7.91131302540766e-05	0.000126285527206102	CHMP4C	92421
ENSG00000102962.5	452.618733546482	0.646683579169824	0.163889003893448	3.94586313789707	7.95130240964114e-05	0.000126913376806947	CCL22	6367
ENSG00000139644.13	69066.5249488509	0.270856379574551	0.0686453646637452	3.9457344410846	7.95557480287667e-05	0.00012697107901683	TMBIM6	7009
ENSG00000189233.12	66.6837369420407	0.742378109321013	0.188226810702756	3.94406145728815	8.01131126965242e-05	0.000127850071133536	NUGGC	389643
ENSG00000256060.3	257.745644238587	0.279969451684854	0.0709862558563491	3.94399519044098	8.0135265719146e-05	0.000127874860661033	TRAPPC2B	10597
ENSG00000215241.4	43.7264526649455	0.512792656033737	0.130045602526375	3.9431756712399	8.04097102416011e-05	0.000128302203885954	LINC02449	101927905
ENSG00000181315.11	440.914026465868	0.266414460287333	0.0675700569141005	3.94278875073343	8.05395925760935e-05	0.000128498831300378	ZNF322	79692
ENSG00000188760.11	244.459621433389	0.516862410170385	0.131124299024193	3.94177443858075	8.08810211296648e-05	0.00012903291487182	TMEM198	130612
ENSG00000227544.10	16.7522879001373	-0.42577489786357	0.108027820124247	-3.94134489961817	8.10260206129701e-05	0.000129253564508783	LINC03013	100506725
ENSG00000257704.4	578.031178625489	-0.283995893764603	0.0720636901077199	-3.94090135184709	8.1176006890856e-05	0.000129482132038441	INAFM1	255783
ENSG00000280411.1	666.985094077348	1.07723039204578	0.273383038465725	3.94037025153936	8.13559444223032e-05	0.000129758432492574	IGHV1-69D	102723169
ENSG00000173064.13	4362.88826538101	0.27285849396082	0.0692550729532975	3.93990623827403	8.15134612827566e-05	0.000129988199195996	HECTD4	283450
ENSG00000173801.17	25990.7592811896	0.292323699998951	0.0741982253482531	3.93976673467479	8.15608743831441e-05	0.000130053072334592	JUP	3728
ENSG00000141655.17	571.775776414778	-0.555740704119537	0.141081451526233	-3.939147904331	8.17715107624285e-05	0.000130376994792425	TNFRSF11A	8792
ENSG00000213903.9	644.562474219226	0.389099350530233	0.0987779845789855	3.93913028483689	8.17775155761369e-05	0.000130376994792425	LTB4R	1241
ENSG00000181722.17	362.382839203012	-0.574151234601064	0.145784358088863	-3.93835965756415	8.20405574233816e-05	0.000130785565960132	ZBTB20	26137
ENSG00000072803.17	3613.58585718252	-0.214615947518992	0.0544953757801077	-3.93824144611794	8.20809777686684e-05	0.000130839205259108	FBXW11	23291
ENSG00000167037.19	255.146059707124	-0.585429486086636	0.148660651398355	-3.93802583656049	8.21547501801469e-05	0.000130945995377894	SGSM1	129049
ENSG00000106351.13	1222.32395838807	-0.322685090836339	0.0819759128119208	-3.93634031958488	8.27336259843022e-05	0.000131857782919293	AGFG2	3268
ENSG00000184903.10	602.584399779083	-0.318101087986996	0.0808291724477425	-3.93547376960532	8.30327331835978e-05	0.000132312656903468	IMMP2L	83943
ENSG00000163002.13	795.601014898925	0.184716044017408	0.0469610061267821	3.93339196180603	8.37554933761194e-05	0.000133442360498134	NUP35	129401
ENSG00000102362.15	890.200960186658	0.570110458333863	0.144988297796514	3.93211360501654	8.42022542338883e-05	0.00013414309312966	SYTL4	94121
ENSG00000180353.11	2804.97344353836	0.506934963734616	0.128960644242486	3.93092766178667	8.46187312345733e-05	0.000134784354385677	HCLS1	3059
ENSG00000162723.10	31.8004118205269	0.766859811558087	0.195104473037698	3.93050861222395	8.47663570350414e-05	0.000135008367153346	SLAMF9	89886
ENSG00000162241.12	648.524356863606	0.301001947933401	0.0765969767009807	3.92968444575107	8.50574106550215e-05	0.000135460763316876	SLC25A45	283130
ENSG00000162882.15	358.175212550828	-0.584034076036363	0.148666316910712	-3.92848957432051	8.54810558446899e-05	0.000136124230220734	HAAO	23498
ENSG00000135097.7	340.386938787994	0.852557743381299	0.217034511368946	3.92821278977148	8.55794746473617e-05	0.000136269723972777	MSI1	4440
ENSG00000117151.13	325.706529577819	0.271555973445667	0.0691372916285287	3.92777858445373	8.57340847506729e-05	0.000136504660777507	CTBS	1486
ENSG00000164751.15	3412.03629475114	0.263427009943054	0.0670706457244977	3.92760509605228	8.57959335753034e-05	0.000136591877765593	PEX2	5828
ENSG00000184985.16	692.5430429208	0.582925015067794	0.148434283265109	3.92715888974697	8.59552003779402e-05	0.00013683416241459	SORCS2	57537
ENSG00000006128.12	46.3282650229818	-1.13169725383447	0.28818067752125	-3.92704071476488	8.59974279735401e-05	0.000136890104943379	TAC1	6863
ENSG00000186153.17	1055.93442226587	0.497115865513996	0.126589686362924	3.926985521465	8.60171569704926e-05	0.000136910228092278	WWOX	51741
ENSG00000135766.9	208.372922182903	0.42145591581713	0.107333441612451	3.92660395013589	8.61536677208422e-05	0.000137116209674677	EGLN1	54583
ENSG00000130653.16	1003.23118670676	-0.535795945154926	0.136482831134868	-3.92573879585975	8.64639434638758e-05	0.000137598686863428	PNPLA7	375775
ENSG00000118680.14	23528.2508756912	0.186335239842259	0.0474666576163129	3.92560271145405	8.65128442673718e-05	0.000137662629573623	MYL12B	103910
ENSG00000139620.13	1781.70115525071	0.170677577526975	0.0434782272095537	3.92558732223265	8.65183759008881e-05	0.000137662629573623	KANSL2	54934
ENSG00000146426.18	388.822763644464	0.350632192708524	0.089321423186512	3.92551059085085	8.65459618733491e-05	0.000137695181310275	TIAM2	26230
ENSG00000157445.15	102.191857119388	0.728782591391912	0.185666460496371	3.92522477912027	8.66487882141403e-05	0.000137847425736701	CACNA2D3	55799
ENSG00000156171.15	3306.08794367368	-0.247529291387797	0.0630658177771593	-3.92493588622656	8.6752840360095e-05	0.000138001595032635	DRAM2	128338
ENSG00000204335.4	115.948613395057	1.04126174493973	0.265411086648261	3.92320365395917	8.73792284493711e-05	0.00013898657350226	SP5	389058
ENSG00000105499.14	583.930468454457	0.439906811603754	0.112166659875838	3.9219034612487	8.78521925577641e-05	0.000139727371631063	PLA2G4C	8605
ENSG00000114739.14	1135.09296010604	0.347109712642918	0.0885078526595648	3.92179566233558	8.78915143752301e-05	0.000139778404108067	ACVR2B	93
ENSG00000099840.14	110.132075572885	-0.465753949751373	0.118769873214969	-3.92148225087668	8.80059319650893e-05	0.000139948847028449	IZUMO4	113177
ENSG00000171984.15	258.040824573459	0.330892656643878	0.0843861804191295	3.92117115622961	8.81196429061546e-05	0.000140118138255091	SHLD1	149840
ENSG00000128923.11	2069.5155621669	-0.28055540740412	0.071558817731271	-3.92062664391279	8.83190065621633e-05	0.000140423585906821	MINDY2	54629
ENSG00000165188.13	192.64342799943	0.985678591119591	0.251484668340266	3.91943810183267	8.87556515857581e-05	0.000141094608075516	RNF183	138065
ENSG00000174437.17	16243.4165807929	0.200685473162562	0.0512025721553149	3.9194412451354	8.87544941183836e-05	0.000141094608075516	ATP2A2	488
ENSG00000198586.14	4484.52773776722	0.225158551836254	0.0574594931167023	3.91856140079323	8.90790389597772e-05	0.000141597043908909	TLK1	9874
ENSG00000157429.16	236.795033606396	0.335425671726138	0.0856238186528447	3.91743415563018	8.94964800434848e-05	0.00014224888937634	ZNF19	7567
ENSG00000164967.10	1125.09018452125	0.231569998269123	0.0591296995363413	3.91630602023944	8.99161004447514e-05	0.000142904091188129	RPP25L	138716
ENSG00000179523.5	474.275251063365	-0.316333647598308	0.0807909984957044	-3.91545659155489	9.02332790833988e-05	0.000143384592032006	EIF3J-DT	645212
ENSG00000135913.11	810.803929312677	0.465533670473893	0.118918147143933	3.91474036263308	9.05015415968754e-05	0.000143799044297453	USP37	57695
ENSG00000123106.10	1859.07296688912	0.276676073020812	0.0706888687234337	3.91399774840495	9.07804820712276e-05	0.000144230393342543	CCDC91	55297
ENSG00000162664.17	2072.35511311243	0.239261432708376	0.0611489122713241	3.91276678228957	9.12446465884929e-05	0.000144955927861555	ZNF326	284695
ENSG00000237298.10	116.104921305512	0.386316239700072	0.098733891138591	3.91270145686659	9.12693415953095e-05	0.000144983236653087	TTN-AS1	100506866
ENSG00000167703.15	2727.86435307822	0.392375470554006	0.100289321797275	3.91243517776655	9.13700685620521e-05	0.000145131309363733	SLC43A2	124935
ENSG00000101665.9	2347.30936686935	-0.30055296844427	0.0768264949471587	-3.91210048891324	9.14968222194576e-05	0.000145320694864382	SMAD7	4092
ENSG00000133069.17	252.392006506211	0.723449525900804	0.184934575194692	3.91192141944892	9.15647077486217e-05	0.000145416559050302	TMCC2	9911
ENSG00000138119.17	14773.6755580276	-0.336879120838509	0.086131376881417	-3.91122414427803	9.18294994616131e-05	0.000145825094171758	MYOF	26509
ENSG00000162687.19	55.101257738563	-0.56299050630953	0.143946715709317	-3.91110351865493	9.18753806136609e-05	0.000145885961096063	KCNT2	343450
ENSG00000144331.20	579.292596650503	1.02555223122121	0.262223707921915	3.91098211274856	9.19215804156242e-05	0.000145947323947483	ZNF385B	151126
ENSG00000087589.16	120.468470844654	0.459387696511387	0.117497194096765	3.90977588905704	9.23817903063669e-05	0.000146665961960749	CASS4	57091
ENSG00000157992.12	1325.72853650517	0.509582482271973	0.130354079167928	3.90921776690628	9.25954659613432e-05	0.000146981036272903	KRTCAP3	200634
ENSG00000235436.10	93.4244911182284	1.19827053511413	0.306559522729359	3.90876957416196	9.27673932523062e-05	0.000147241845604145	DPY19L2P4	442523
ENSG00000197406.7	70.5229412657586	-0.849162809704536	0.217274833009761	-3.90824283669517	9.29698357676434e-05	0.000147551042339742	DIO3	1735
ENSG00000111271.15	1708.81250514818	0.259548613294127	0.0664194723730287	3.90771868581605	9.31716982842209e-05	0.000147859267843143	ACAD10	80724
ENSG00000282826.2	439.645825283383	-0.481853673582936	0.123313905113674	-3.90753721681874	9.32416825658246e-05	0.000147958175111434	FRG1CP	100289097
ENSG00000164603.12	726.030398864432	-0.215875033268147	0.0552491418214069	-3.90730111186095	9.33328117530042e-05	0.000148078454126522	BMT2	154743
ENSG00000177576.12	220.7691205011	-0.292181596737288	0.0747783033556563	-3.90730444026832	9.33315265067253e-05	0.000148078454126522	C18orf32	497661
ENSG00000105708.9	750.359140548868	-0.284103173380577	0.0727163666858428	-3.90700452083904	9.34474058820167e-05	0.000148248089581079	ZNF14	7561
ENSG00000163516.14	2020.84573949965	0.305306484693546	0.0781538748846931	3.90647917513994	9.36507103458534e-05	0.000148554311094754	ANKZF1	55139
ENSG00000235618.8	29.1472769747182	0.418873088855323	0.107225581353984	3.90646600900673	9.36558108925876e-05	0.000148554311094754	FAM21EP	100421577
ENSG00000111358.14	1802.83640601669	0.194577688040102	0.0498367978008072	3.90429755976317	9.44994550864869e-05	0.000149880170226663	GTF2H3	2967
ENSG00000145495.16	10665.171010622	0.192219346816	0.0492405891105758	3.90367683019284	9.47422705288367e-05	0.000150252949846159	MARCHF6	10299
ENSG00000137876.11	5442.58872486033	-0.234236187164825	0.0600067049716777	-3.90350023843804	9.48114568256932e-05	0.000150350330237953	RSL24D1	51187
ENSG00000143303.12	2302.04604221952	0.278497685144269	0.0713467480805404	3.90343908638813	9.48354265035782e-05	0.000150375996814916	METTL25B	51093
ENSG00000167380.16	999.565407553854	0.252693247392968	0.0647366565208758	3.90340281647819	9.48496458695373e-05	0.000150386199844692	ZNF226	7769
ENSG00000125779.22	1650.5442007447	0.244106915350323	0.0625394338281343	3.90324792547943	9.49103924687397e-05	0.000150470165097342	PANK2	80025
ENSG00000123349.15	114.839887660294	0.353458399094586	0.0905650333591559	3.90281310550472	9.5081120619561e-05	0.000150728466119209	PFDN5	5204
ENSG00000248698.6	28.4322868433749	-1.07015799308307	0.274214379671646	-3.90263265684506	9.51520572752433e-05	0.00015082854208937	LINC01085	152742
ENSG00000205129.8	74.0955314556264	0.434684669176837	0.111396378709338	3.90214362632956	9.53445526941848e-05	0.00015112127247672	C4orf47	441054
ENSG00000155876.6	5347.41613602961	-0.237152159413605	0.0607752085086542	-3.90212004587093	9.53538438767415e-05	0.000151123599639912	RRAGA	10670
ENSG00000005483.21	5303.20902442843	-0.230628562126397	0.0591042251242398	-3.90206557385034	9.5375310234749e-05	0.00015114522092821	KMT2E	55904
ENSG00000085377.15	2830.68082034061	0.331923249607597	0.0850698659684283	3.90177233535059	9.54909482187272e-05	0.000151316064120201	PREP	5550
ENSG00000196730.13	1661.10238601855	0.505783082880536	0.129668669474621	3.90058049434622	9.59623121677505e-05	0.000152050520542701	DAPK1	1612
ENSG00000105176.18	5503.75891808818	0.272166524532561	0.0697813096431824	3.90027825393718	9.60821946665278e-05	0.000152215502424798	URI1	8725
ENSG00000115318.12	421.237425971814	0.399724606040115	0.102485945552798	3.90028704798539	9.60787045445027e-05	0.000152215502424798	LOXL3	84695
ENSG00000220842.6	170.175778478608	0.710932446393204	0.182332951063246	3.89908923344635	9.65551889217749e-05	0.000152952286969319	RPL21P16	729402
ENSG00000123146.20	1904.18719123804	-0.448583048452022	0.115083852199765	-3.89788002293633	9.70384690918832e-05	0.000153705243187684	ADGRE5	976
ENSG00000105640.13	18382.3127490908	-0.331039534735129	0.0849791046957303	-3.89554039102229	9.79800316934304e-05	0.00015517119628248	RPL18A	6142
ENSG00000181929.13	3883.43297083834	0.188731016539967	0.0484510249786043	3.89529461189541	9.80794422669139e-05	0.000155315900132162	PRKAG1	5571
ENSG00000164675.11	53.3176928159327	0.676895708202523	0.173773718071747	3.89527090582852	9.80890357214165e-05	0.000155318360005436	IQUB	154865
ENSG00000182372.10	805.914524890176	-0.265652694426243	0.0682041458886831	-3.89496402256569	9.82133063127047e-05	0.000155502389258981	CLN8	2055
ENSG00000246223.9	65.0600402644543	-0.677954109092706	0.174087737162808	-3.89432432256087	9.84728271186563e-05	0.000155900514200803	LINC01550	388011
ENSG00000211642.3	141.767551118907	-1.06102486285277	0.272546249965488	-3.89300848199939	9.90086892297005e-05	0.000156710353014286	IGLV10-54	28772
ENSG00000066382.16	287.269378054092	-0.713727935955243	0.183347490187055	-3.89276087295814	9.91098326448997e-05	0.000156857590286267	MPPED2	744
ENSG00000145700.10	45.7480333712976	0.544081397639709	0.139777031713274	3.89249500415625	9.92185434068419e-05	0.000157016779022968	ANKRD31	256006
ENSG00000134186.12	3558.15286629748	0.228392473898745	0.0586948100732378	3.89118686326377	9.97550689923066e-05	0.000157852917987662	PRPF38B	55119
ENSG00000100802.15	567.7666682043	0.290707286956546	0.0747129694771475	3.89098825800874	9.98367647405128e-05	0.000157969253932118	C14orf93	60686
ENSG00000121390.19	2557.4597635276	0.24611782859361	0.0632588434591437	3.89064698523246	9.99772939270436e-05	0.000158178653897021	PSPC1	55269
ENSG00000163527.10	12332.2482288583	0.211399619933375	0.0543409754516691	3.8902433785237	0.000100143731961768	0.000158429007782936	STT3B	201595
ENSG00000106415.13	1427.26216391998	0.387390958331399	0.0995820293959942	3.89016934763314	0.000100174288955965	0.000158464372261	GLCCI1	113263
ENSG00000011454.18	4690.98595085477	-0.173296604432372	0.0445524412837982	-3.88972185224319	0.000100359184658287	0.000158743857301957	RABGAP1	23637
ENSG00000103510.20	2671.39934923714	0.277359478660897	0.0713160120086029	3.88916136571741	0.000100591220372181	0.000159097854523481	KAT8	84148
ENSG00000249476.2	23.0298953320648	0.561307794160479	0.144329494073188	3.88907199990491	0.000100628263684946	0.000159143413660728	LOC285638	285638
ENSG00000110195.14	634.468530402016	-1.15109738170283	0.295993019216147	-3.8889342213245	0.000100685399962418	0.000159220739724459	FOLR1	2348
ENSG00000179104.9	1224.08235611443	0.368356244792969	0.0947212206660989	3.88884604951892	0.000100721980558401	0.000159265549678905	TMTC2	160335
ENSG00000236529.2	40.7432267622141	0.51042929483077	0.131257815125058	3.88875355227002	0.000100760369171747	0.000159313210972319	LOC84214	84214
ENSG00000184675.11	663.764792839991	0.4230371913285	0.108827851450023	3.8872144004678	0.0001014011851853	0.000160300171473783	AMER1	139285
ENSG00000161547.17	6351.51958673569	0.1930842491152	0.0496796116420608	3.88658934184838	0.000101662521075196	0.000160700154007907	SRSF2	6427
ENSG00000183617.5	1409.30444412684	-0.23906560598688	0.0615118309885599	-3.88649796542948	0.00010170077861239	0.000160747475145979	MRPL54	116541
ENSG00000180257.14	561.357197640743	0.262830023010011	0.0676293810509211	3.88632897308516	0.000101771568243033	0.000160846204313092	ZNF816	125893
ENSG00000177425.11	4455.85065086183	0.328227542453948	0.0844707123335567	3.88569639566727	0.00010203696329627	0.00016125245884795	PAWR	5074
ENSG00000164929.17	175.935903068373	-0.76938561500262	0.198006099231669	-3.88566623951534	0.000102049631474808	0.000161259286775487	BAALC	79870
ENSG00000164181.14	690.419430088604	-0.583770840439774	0.150281283082754	-3.88452126881506	0.000102531717360014	0.00016199457887959	ELOVL7	79993
ENSG00000225434.3	58.3796930603422	-0.425703048367405	0.109612587742301	-3.88370585108557	0.000102876355768741	0.000162512506397951	LINC01504	100507540
ENSG00000164182.12	888.808875473284	0.349054900016357	0.0899024982632778	3.88259399637768	0.000103348046148069	0.000163230934141804	NDUFAF2	91942
ENSG00000198673.10	88.595373881708	0.498800325494806	0.128490013251486	3.8820162973953	0.000103593932743764	0.000163605918308047	TAFA2	338811
ENSG00000169247.14	139.353803315078	-0.59169651396573	0.152428492548653	-3.8817973206477	0.000103687280260345	0.000163739955862776	SH3TC2	79628
ENSG00000078114.19	8075.72046871885	0.416631377233784	0.107339207952135	3.88144635294466	0.000103837059752721	0.000163963079965921	NEBL	10529
ENSG00000176909.12	127.970277312825	0.401259543929879	0.10339101030213	3.88099064664631	0.000104031842349033	0.00016425722357978	MAMSTR	284358
ENSG00000147256.12	329.225567042533	-1.83840298392922	0.473701289982866	-3.88093303270445	0.000104056492822609	0.000164282717256224	ARHGAP36	158763
ENSG00000115271.11	1275.05063002067	0.296186734536257	0.0763261194775385	3.88054229094432	0.000104223819574278	0.000164533443371406	GCA	25801
ENSG00000166825.15	7346.54181457807	-0.831170745721708	0.214234057499142	-3.87973208099761	0.000104571584039777	0.000165068954116719	ANPEP	290
ENSG00000189143.9	15203.7715837373	0.436347343698484	0.112483743469973	3.87920360967507	0.000104799008297575	0.000165414432738994	CLDN4	1364
ENSG00000148985.20	2118.94979718561	0.268025588381647	0.0690940718840198	3.87914015013547	0.000104826349073814	0.000165444069559472	PGAP2	27315
ENSG00000186448.15	1461.27448974308	0.177850048161811	0.0458607503706543	3.8780448798678	0.000105299295023723	0.000166176928459135	ZNF197	10168
ENSG00000177125.5	928.354150068227	-0.194688833610803	0.0502084391276094	-3.87761175200015	0.000105486877909065	0.000166459361823829	ZBTB34	403341
ENSG00000249364.6	29.4462588553634	0.899570208888094	0.232012786879946	3.87724409928135	0.000105646351628432	0.000166697396124974	LINC02997	101928858
ENSG00000179912.20	2182.41968386297	0.251024688971175	0.0647445581079542	3.87715502749467	0.00010568502179219	0.000166744793448344	R3HDM2	22864
ENSG00000147894.17	738.09050761073	-0.280636593832868	0.0723863428879266	-3.87692736829334	0.000105783919841177	0.000166887199958501	C9orf72	203228
ENSG00000185219.17	1876.05715417669	0.175848749931003	0.0453692156470185	3.87594864542383	0.000106210085100215	0.000167545845497791	ZNF445	353274
ENSG00000116903.7	1509.38668359718	0.237902147597215	0.0614046024179462	3.87433739865215	0.000106915201060922	0.000168630621660263	EXOC8	149371
ENSG00000170855.4	1561.51368133784	0.1928731471413	0.049824615572363	3.87104135025748	0.000108371405078429	0.000170913446265416	TRIAP1	51499
ENSG00000197208.6	252.661566375455	0.507021701808261	0.131033458889116	3.86940637991794	0.000109100664145834	0.000172035477101397	SLC22A4	6583
ENSG00000151881.15	987.386437270458	0.271777498901353	0.0702626197203087	3.86802399317312	0.000109720871119378	0.000172999329765274	TMEM267	64417
ENSG00000112874.10	1398.34175411647	0.407732728922046	0.105441850413124	3.86689656265076	0.000110229153221936	0.000173772383053807	NUDT12	83594
ENSG00000108055.10	4947.68285001315	0.216303181083791	0.055973609933571	3.86437789773606	0.000111372684376962	0.00017556079288406	SMC3	9126
ENSG00000132388.12	3317.81105223013	-0.288984670210427	0.0747877393490397	-3.86406478823641	0.000111515622761202	0.000175771768970374	UBE2G1	7326
ENSG00000127837.10	7036.22624909792	0.195039867895205	0.0504974073403718	3.86237389536777	0.000112290531864774	0.000176978746395015	AAMP	14
ENSG00000225953.3	51.4620705354617	0.751649710978373	0.194637099845129	3.86180081585913	0.000112554315502005	0.000177380018507727	SATB2-AS1	150538
ENSG00000160961.12	783.82736221504	-0.210276125119312	0.0544617892808249	-3.86098451586031	0.000112931060886125	0.000177959232743141	ZNF333	84449
ENSG00000169967.16	4277.29725056014	0.189618622586799	0.0491146935642137	3.86073105269174	0.000113048283061527	0.00017812942350592	MAP3K2	10746
ENSG00000169957.10	3173.66910615221	0.224560199374654	0.0581795943285396	3.85977595695434	0.000113491029608687	0.000178797888597343	ZNF768	79724
ENSG00000183066.14	81.4753679987524	0.462354866628569	0.119787713023025	3.85978540670274	0.000113486641059959	0.000178797888597343	WBP2NL	164684
ENSG00000175756.13	3342.3068398255	0.243290459163864	0.0630576012674338	3.85822572178164	0.000114213143955185	0.000179906190062481	AURKAIP1	54998
ENSG00000156162.16	2216.18629997266	0.289160828694382	0.0749604514018103	3.85751183840121	0.000114547132960829	0.000180417571507322	DPY19L4	286148
ENSG00000052723.12	2311.87383718823	0.217268808260296	0.0563240574134229	3.85747792751375	0.000114563021001511	0.000180427885187281	SIKE1	80143
ENSG00000099991.18	4785.54812629666	0.205311596394563	0.0532373888874133	3.85653016959109	0.000115007909392623	0.000181113784433577	CABIN1	23523
ENSG00000159335.18	17659.0060241216	0.335560024469181	0.0870139498994869	3.85639342722402	0.000115072232167066	0.000181200308200472	PTMS	5763
ENSG00000147144.13	1439.80548823435	0.294599169092009	0.0764027715841338	3.85587018616988	0.000115318675010399	0.000181573572732161	CCDC120	90060
ENSG00000196689.12	440.310846651033	0.334560639616784	0.0867727637005608	3.85559506634247	0.000115448454096371	0.000181763099937546	TRPV1	7442
ENSG00000153904.21	4156.76287452839	0.346945224009556	0.0899868965284765	3.85550827280464	0.000115489424779377	0.000181812786886806	DDAH1	23576
ENSG00000128656.15	969.954891398436	0.467595829891896	0.121305102379963	3.85470867026885	0.000115867520883079	0.000182393152576542	CHN1	1123
ENSG00000214922.9	51.1904721212342	-0.411299239244477	0.106710575699427	-3.8543437381782	0.000116040468569297	0.00018265051509995	HLA-F-AS1	285830
ENSG00000203799.13	133.916729945773	0.740921116598173	0.192260442648934	3.85373666257021	0.000116328711763878	0.000183089298831236	CCDC162P	221262
ENSG00000103351.13	1433.01711165885	0.307522191421497	0.0798114325114008	3.853109532617	0.000116627185860269	0.000183544112134312	CLUAP1	23059
ENSG00000167005.14	6003.21108827642	-0.207531864200741	0.0538676807493899	-3.85262297009309	0.000116859256149974	0.000183894355678169	NUDT21	11051
ENSG00000135736.6	444.570595668445	-0.372198945666407	0.0966154648250099	-3.85237442412076	0.000116977970321523	0.000184066175015979	CCDC102A	92922
ENSG00000165730.16	502.908737505772	-0.608648402184135	0.158008939674104	-3.85198713085148	0.000117163181716714	0.000184342591985949	STOX1	219736
ENSG00000207721.1	15.3628563787194	-0.57138016885406	0.148347299025684	-3.85163850374609	0.000117330138649508	0.000184590245006206	MIR186	406962
ENSG00000183092.16	103.650289100339	-0.596788185994272	0.154946313643447	-3.85158040847338	0.000117357982176709	0.000184619014632709	BEGAIN	57596
ENSG00000249242.8	4390.36359912469	0.888679171215644	0.230768454901415	3.85095602254342	0.000117657627455738	0.000185075323441898	TMEM150C	441027
ENSG00000119720.18	984.28526807472	0.201208677937167	0.0522660459691274	3.84970154535924	0.000118261838252956	0.000186010600176731	NRDE2	55051
ENSG00000184110.15	538.333132062354	0.351651816015527	0.0913516820642151	3.84942902056621	0.000118393484335481	0.000186202501863781	EIF3C	8663
ENSG00000259429.5	59.9595764165797	0.471641670264532	0.122526648946387	3.84929869804001	0.00011845648688689	0.000186286422474841	UBE2Q2P2	100134869
ENSG00000062194.16	7011.55478799504	0.165644180374328	0.0430328729176274	3.84924754364881	0.000118481225380758	0.000186310159699267	GPBP1	65056
ENSG00000113441.16	5277.85467829987	-0.265960190255894	0.0691045935177037	-3.84866152476186	0.000118764974549758	0.00018674115076935	LNPEP	4012
ENSG00000286760.1	114.09492677958	-0.396606200566538	0.10305588520438	-3.8484575604779	0.000118863883879929	0.00018688146079535	LOC100289495	100289495
ENSG00000104290.11	1122.81483099724	0.457057002260967	0.11880989530267	3.84696073585965	0.000119592126012587	0.000187995824746615	FZD3	7976
ENSG00000066739.12	2628.9189357116	-0.218853250068121	0.0568952756179722	-3.8465979414113	0.000119769266791549	0.000188258966304242	ATG2B	55102
ENSG00000085982.14	3027.07479567725	0.248294753570289	0.064552272907827	3.84641380365993	0.000119859269913524	0.000188385109119637	USP40	55230
ENSG00000122574.11	393.698483136082	-0.52408787185716	0.136257339846242	-3.84630928835511	0.000119910383425251	0.00018845011283835	WIPF3	644150
ENSG00000115548.17	4291.49225582629	0.209979671103527	0.0545964555146781	3.84603119605585	0.000120046485380403	0.00018864866221253	KDM3A	55818
ENSG00000261840.3	33.2761468942451	-0.412150821048757	0.107194576821105	-3.84488500511167	0.000120608984844153	0.000189501778708365	LOC730183	730183
ENSG00000140854.13	1228.5043211349	-0.290444013961175	0.0755545323188959	-3.84416401037712	0.000120964089202612	0.000190044264412497	KATNB1	10300
