id	data_format	cases	access	file_name	submitter_id	data_category	type	file_size	created_datetime	md5sum	updated_datetime	file_id	data_type	state	experimental_strategy	version	data_release	project	analysis_id	analysis_state	analysis_submitter_id	analysis_workflow_link	analysis_workflow_type	sample_type	is_ffpe	cases.submitter_id	sample.submitter_id
6bc85c36-2e27-4f25-8619-41c14f72ac8e	TXT	TCGA-A2-A1FW-01A-11R-A13P-13	open	c5d93ed9-80d9-450a-9178-0fe28c59a633.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_773_MirnaExpression288e413b-3930-4fea-b7e3-04e016b5f768_isoform_profiling	Transcriptome Profiling	mirna_expression	410273	2018-03-20T02:23:24.386938-05:00	a7c60fece646cd3e3e8a2d02f6264dc5	2018-09-06T13:49:20.245333-05:00	6bc85c36-2e27-4f25-8619-41c14f72ac8e	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	6dcbdd4c-9cac-4d21-b035-86869718d729	released	mirna_swap_dr11_773_MirnaExpressionWorkflowfe8e7108-6b7d-4647-a1a8-851180ff374c_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-A2-A1FW	TCGA-A2-A1FW-01A
2d1fd006-f755-4e30-a699-9247e05c300f	TXT	TCGA-AC-A8OS-01A-12R-A41G-13	open	4976f331-0ebe-4548-804a-bd34dc47ce00.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_2_MirnaExpression7b3fe4fc-e2df-4363-9469-a853ddf344dd_isoform_profiling	Transcriptome Profiling	mirna_expression	343868	2018-03-20T00:51:33.901529-05:00	19f8a71986f46300ee1f1f89aeb13f84	2018-09-06T13:49:20.245333-05:00	2d1fd006-f755-4e30-a699-9247e05c300f	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	9129dcb6-8842-4e65-828d-532717f527c0	released	mirna_swap_dr11_2_MirnaExpressionWorkflow2785ca3f-01d6-46d9-af48-21e809c1f91c_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-AC-A8OS	TCGA-AC-A8OS-01A
3a0bf47a-4126-4022-9c3a-bd71164c7950	TXT	TCGA-AC-A3EH-01A-22R-A22I-13	open	c4e955ec-b9e8-4dc3-a5f0-f2468861f6e5.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_547_MirnaExpression14636e8f-da85-4b31-a4e8-26ea74740aa9_isoform_profiling	Transcriptome Profiling	mirna_expression	342379	2018-03-20T01:30:33.799959-05:00	836903036613a024ad46dbcc5e97b111	2018-09-06T13:49:20.245333-05:00	3a0bf47a-4126-4022-9c3a-bd71164c7950	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	c73ff54c-c837-473a-b54e-ac8962533447	released	mirna_swap_dr11_547_MirnaExpressionWorkflow9b06b77e-5df3-4a52-803e-0959a3e7fe9e_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-AC-A3EH	TCGA-AC-A3EH-01A
6c822300-608c-4344-9c10-b744311fd390	TXT	TCGA-AN-A0XS-01A-22R-A108-13	open	0c941315-8f00-4ef1-bf7e-b1fd84ad9018.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_1084_MirnaExpressionea42fff1-ba98-4a69-a988-6148ce2f6453_isoform_profiling	Transcriptome Profiling	mirna_expression	304734	2018-03-20T04:07:52.961255-05:00	742b3531bea461994cce3733031624e9	2018-09-06T13:49:20.245333-05:00	6c822300-608c-4344-9c10-b744311fd390	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	d427aafb-8751-4dd1-b65b-f60363fe64af	released	mirna_swap_dr11_1084_MirnaExpressionWorkflowce58d03a-5814-4002-8be5-0f66ba2045df_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-AN-A0XS	TCGA-AN-A0XS-01A
bc98d560-25d3-4e7c-8212-00d1f5148dde	TXT	TCGA-B6-A0WW-01A-11R-A108-13	open	6ff4f8f8-4995-4098-b798-a9f224639999.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_720_MirnaExpression5790cf02-1fa4-43db-854b-f35ed4ef380e_isoform_profiling	Transcriptome Profiling	mirna_expression	275895	2018-03-20T02:10:52.277754-05:00	1e605945fcbcd968b094cf2d501dcdc1	2018-09-06T13:49:20.245333-05:00	bc98d560-25d3-4e7c-8212-00d1f5148dde	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	6741c708-8661-466b-b457-8e1b9c4caeee	released	mirna_swap_dr11_720_MirnaExpressionWorkflow29814806-7b16-4645-831b-1e25c166a91d_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-B6-A0WW	TCGA-B6-A0WW-01A
2374ebd3-e77b-41f2-82f4-94ac17dd2d0f	TXT	TCGA-BH-A1FB-11A-33R-A13P-13	open	61b28f0b-7554-40fe-a8c2-ec14bc7f0651.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_230_MirnaExpressionbff448c3-d8d5-41f1-b766-a85dcc949c92_isoform_profiling	Transcriptome Profiling	mirna_expression	370284	2018-03-20T00:57:46.797723-05:00	3e983ead48109d1dc7c798ffd3dc1235	2018-09-06T13:49:20.245333-05:00	2374ebd3-e77b-41f2-82f4-94ac17dd2d0f	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	3fc25cd1-be81-46a9-b748-aa1a00fadc88	released	mirna_swap_dr11_230_MirnaExpressionWorkflow38aeb299-4021-437a-a49e-65daa2d00a94_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Solid Tissue Normal	NA	TCGA-BH-A1FB	TCGA-BH-A1FB-11A
c1cd6d37-7a60-4c0e-bcd6-8a4d6d388699	TXT	TCGA-B6-A0X5-01A-21R-A108-13	open	abb12646-a68e-4819-9b06-baea10617c8a.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_901_MirnaExpressionf949b7e7-b8a3-4257-b69c-d5faffde4509_isoform_profiling	Transcriptome Profiling	mirna_expression	302589	2018-03-20T03:09:19.922380-05:00	3324810e103cfc63be360e293389f388	2018-09-06T13:49:20.245333-05:00	c1cd6d37-7a60-4c0e-bcd6-8a4d6d388699	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	b3d167c5-614f-401b-a24c-e050e4ba5f0f	released	mirna_swap_dr11_901_MirnaExpressionWorkflowa4ce0889-53e9-4488-a0f1-c1959dd57012_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-B6-A0X5	TCGA-B6-A0X5-01A
6c67482e-8a8a-4a5c-b8be-d573afb35d54	TXT	TCGA-BH-A0DZ-11A-22R-A090-13	open	f090eb94-1318-46ef-b01a-23bb11eb3844.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_668_MirnaExpression1063c77a-edd2-4c70-9a73-348fe647db58_isoform_profiling	Transcriptome Profiling	mirna_expression	353792	2018-03-20T01:59:05.146608-05:00	3cbc9c6c1d2267e7e140265de976fe35	2018-09-06T13:49:20.245333-05:00	6c67482e-8a8a-4a5c-b8be-d573afb35d54	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	37779f40-ddda-4d5d-bbf5-106452b991b0	released	mirna_swap_dr11_668_MirnaExpressionWorkflowb661da51-0ded-4bbf-bd94-82e5380718c6_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Solid Tissue Normal	NA	TCGA-BH-A0DZ	TCGA-BH-A0DZ-11A
24c6eb66-7e03-4078-868e-d33df83f0851	TXT	TCGA-BH-A1EW-01A-11R-A136-13	open	eeb0663a-fdb3-4b92-9c9a-5ef2cacba6b3.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_812_MirnaExpressiond88e2c26-c9c8-42e0-af86-d4b33ce46542_isoform_profiling	Transcriptome Profiling	mirna_expression	359042	2018-03-20T02:37:34.863125-05:00	886a7a398d2a11d41a21a18bb6fb637b	2018-09-06T13:49:20.245333-05:00	24c6eb66-7e03-4078-868e-d33df83f0851	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	d8c4c501-20ce-488c-b016-b06e03af999a	released	mirna_swap_dr11_812_MirnaExpressionWorkflow705437b8-dbc1-4154-a74a-cf12d1617b52_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-BH-A1EW	TCGA-BH-A1EW-01A
514448f1-7936-4908-9fdc-41b4f7497747	TXT	TCGA-GM-A2D9-01A-11R-A18L-13	open	ae012200-cc65-40f3-bdae-7c7eadf157e2.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_421_MirnaExpression2cc50cde-1bf2-41ef-8006-4ad4c67138fb_isoform_profiling	Transcriptome Profiling	mirna_expression	399735	2018-03-20T01:15:53.593653-05:00	b5c375f49672bd4b6526fe2ebf8bb7d3	2018-09-06T13:49:20.245333-05:00	514448f1-7936-4908-9fdc-41b4f7497747	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	a0380489-7669-4c4b-b7fa-5d8c377b36fe	released	mirna_swap_dr11_421_MirnaExpressionWorkflow76fa980f-0953-47ed-9e48-c004e1651b40_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-GM-A2D9	TCGA-GM-A2D9-01A
c18a1b09-fbbe-473c-8531-fcb4c2773090	TXT	TCGA-C8-A26Z-01A-11R-A16E-13	open	de0ea0bb-a90d-4987-a6ec-8e7fc480724f.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_513_MirnaExpression8160d847-e3f2-40b5-8ce3-70b416cce507_isoform_profiling	Transcriptome Profiling	mirna_expression	296363	2018-03-20T01:30:33.799959-05:00	0334dab954ff08018ccdbe16a8f71c80	2018-09-06T13:49:20.245333-05:00	c18a1b09-fbbe-473c-8531-fcb4c2773090	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	efa330e4-1dda-48da-9d21-dab9f4c8761b	released	mirna_swap_dr11_513_MirnaExpressionWorkflowf40ad4d5-018a-415a-953f-015712ca2967_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-C8-A26Z	TCGA-C8-A26Z-01A
c112a9cd-22c7-49a6-85bd-883c98bddfbd	TXT	TCGA-C8-A278-01A-11R-A168-13	open	2b0ee2b8-69d2-4681-ba29-b0d4cc05d81c.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_377_MirnaExpressionb45a95bb-2aae-4ce7-8d22-030473c22e99_isoform_profiling	Transcriptome Profiling	mirna_expression	444882	2018-03-20T01:10:03.553212-05:00	379a8a137ecfbbc2273e0bcbef7ef5e2	2018-09-06T13:49:20.245333-05:00	c112a9cd-22c7-49a6-85bd-883c98bddfbd	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	0e94c5d5-5b5e-4d71-87d4-cf224a14dca9	released	mirna_swap_dr11_377_MirnaExpressionWorkflowab748a0d-229c-40ea-b898-d929bee299a9_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-C8-A278	TCGA-C8-A278-01A
efc2c7f1-12a6-4cc2-bf88-73f2713bdd56	TXT	TCGA-BH-A0BZ-01A-31R-A12O-13	open	57ffb618-af4e-40fc-96aa-f88b7759fb62.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_902_MirnaExpressionfd21113c-3693-4c13-a950-0600fd60df40_isoform_profiling	Transcriptome Profiling	mirna_expression	269390	2018-03-20T03:09:19.922380-05:00	4d2b62d7b87bc7d69ebf47e3874a1ff0	2018-09-06T13:49:20.245333-05:00	efc2c7f1-12a6-4cc2-bf88-73f2713bdd56	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	34454b26-f595-4ebc-aa43-4fe14e3d233f	released	mirna_swap_dr11_902_MirnaExpressionWorkflow230e8c9a-1823-4202-a0a2-5e5d8dd7b94b_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-BH-A0BZ	TCGA-BH-A0BZ-01A
c05be539-4cfe-4b31-afb7-450514bfdd36	TXT	TCGA-E9-A54Y-01A-11R-A25Z-13	open	33cd75d7-57c9-427a-bbee-4e009f29f318.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_178_MirnaExpressionb418b524-b94c-4cb5-8899-7b3e9b0e580e_isoform_profiling	Transcriptome Profiling	mirna_expression	330433	2018-03-20T00:55:19.269833-05:00	31d15c3666bdf91988cb73aae57f2787	2018-09-06T13:49:20.245333-05:00	c05be539-4cfe-4b31-afb7-450514bfdd36	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	a609e3cd-6127-4a6a-be26-7281895f487d	released	mirna_swap_dr11_178_MirnaExpressionWorkflow86911f36-0e3e-4c9d-82c3-2dc675a24016_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-E9-A54Y	TCGA-E9-A54Y-01A
cb68cee1-af97-4f5a-b76f-80deb7d89a47	TXT	TCGA-A2-A25E-01A-11R-A168-13	open	5b415428-f61f-4a40-8a97-a94eb5256fe9.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_439_MirnaExpression3abfadc0-5e56-475a-bf45-2c7378fcc5cb_isoform_profiling	Transcriptome Profiling	mirna_expression	302002	2018-03-20T01:15:53.593653-05:00	15d736d3689e61815d1f9a4abb9501bb	2018-09-06T13:49:20.245333-05:00	cb68cee1-af97-4f5a-b76f-80deb7d89a47	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	0d289e48-3f9d-40b1-96c6-5de648d6cd94	released	mirna_swap_dr11_439_MirnaExpressionWorkflow3d23d0f5-bf62-494a-98b8-1f2b71443f89_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-A2-A25E	TCGA-A2-A25E-01A
82e6a847-7db5-43da-a722-f49a65f3e647	TXT	TCGA-AC-A2FM-11B-32R-A19V-13	open	e7cdd668-5d3d-4fdc-9dfe-bafc14cc3676.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_243_MirnaExpression1fac7978-7869-49a8-a3d9-2f935c8b4e2d_isoform_profiling	Transcriptome Profiling	mirna_expression	306723	2018-03-20T00:57:46.797723-05:00	17c2d2ceb48101385aebc25026bf5e4c	2018-09-06T13:49:20.245333-05:00	82e6a847-7db5-43da-a722-f49a65f3e647	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	ad85db25-5a54-4c07-86a5-f660b55feee0	released	mirna_swap_dr11_243_MirnaExpressionWorkflow09fa4bea-dfa4-4140-98c1-bcae5ab05d04_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Solid Tissue Normal	NA	TCGA-AC-A2FM	TCGA-AC-A2FM-11B
bf370830-8f1c-4ca5-a838-aba83f5a964f	TXT	TCGA-BH-A0BZ-11A-61R-A12O-13	open	efffe4d8-78f7-4acf-b27c-3daed222831a.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_905_MirnaExpression5287fbe7-64c9-436e-8a68-924d862d7107_isoform_profiling	Transcriptome Profiling	mirna_expression	353134	2018-03-20T03:09:19.922380-05:00	3311aa6dbd7bd49dbd58d7e39fbdfcfe	2018-09-06T13:49:20.245333-05:00	bf370830-8f1c-4ca5-a838-aba83f5a964f	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	ad276185-c979-4dac-857c-41444e230069	released	mirna_swap_dr11_905_MirnaExpressionWorkflowd1a7f1ce-e692-47b4-8767-ac167c0c4a23_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Solid Tissue Normal	NA	TCGA-BH-A0BZ	TCGA-BH-A0BZ-11A
e9fb1a01-a4b7-4937-9cf9-192ff2f16dfb	TXT	TCGA-AO-A0JF-01A-11R-A057-13	open	c507895a-d057-407b-897f-ca5e1009063c.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_664_MirnaExpressionfdc6aa38-1d75-4e21-8b86-08b330b3a937_isoform_profiling	Transcriptome Profiling	mirna_expression	274787	2018-03-20T01:59:05.146608-05:00	1c1c1a8942c1db8a238108daf03a1d5d	2018-09-06T13:49:20.245333-05:00	e9fb1a01-a4b7-4937-9cf9-192ff2f16dfb	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	e2bd7bb4-20f2-4c2b-a6c3-90326a90024c	released	mirna_swap_dr11_664_MirnaExpressionWorkflow53a4cca6-05fb-41ee-8355-8a93d845e690_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-AO-A0JF	TCGA-AO-A0JF-01A
ff329c86-8c9e-4c18-9371-2ee604decf3b	TXT	TCGA-D8-A27V-01A-12R-A17A-13	open	64302b1c-cfec-4d76-a67c-5455c68dbb89.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_428_MirnaExpression3dc52b48-7c19-4a44-9270-7133000d90bc_isoform_profiling	Transcriptome Profiling	mirna_expression	583772	2018-03-20T01:15:53.593653-05:00	60f22262abb7193753e16b232bd47f54	2018-09-06T13:49:20.245333-05:00	ff329c86-8c9e-4c18-9371-2ee604decf3b	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	75d6fa57-f99a-4ccb-a496-e9f078bbcd89	released	mirna_swap_dr11_428_MirnaExpressionWorkflow21b660ad-7d03-4be1-975a-67a5f058a1c9_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-D8-A27V	TCGA-D8-A27V-01A
6a65cfae-8a32-4b7c-9018-05b3a0ec0932	TXT	TCGA-LL-A6FQ-01A-11R-A31S-13	open	7e599924-fcca-4de9-bd69-446636ceacf3.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_96_MirnaExpressionde9647e5-4a92-41d1-9de7-082d54fd3b29_isoform_profiling	Transcriptome Profiling	mirna_expression	299472	2018-03-20T00:52:15.997385-05:00	d9d2e913b65cfb97507c6dbc1a5e2285	2018-09-06T13:49:20.245333-05:00	6a65cfae-8a32-4b7c-9018-05b3a0ec0932	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	8ab8b045-c27f-4b6f-b4c5-016f33de3ce9	released	mirna_swap_dr11_96_MirnaExpressionWorkflowfa3dc36f-274b-485b-8eb3-643de6ae4603_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-LL-A6FQ	TCGA-LL-A6FQ-01A
ad2915fd-ce8a-4157-8835-1082b72d056a	TXT	TCGA-UU-A93S-01A-21R-A41G-13	open	9b1314ff-6c6b-4508-b063-c99d3dfba4dc.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_27_MirnaExpressiondece924e-2e46-497c-8405-52b40e072450_isoform_profiling	Transcriptome Profiling	mirna_expression	433455	2018-03-20T00:51:33.901529-05:00	a8ab76ca83386ea826a34f1d743e320d	2018-09-06T13:49:20.245333-05:00	ad2915fd-ce8a-4157-8835-1082b72d056a	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	0e6d8032-f3a9-4df5-8e1b-f87b746d95bb	released	mirna_swap_dr11_27_MirnaExpressionWorkflow3a1cfb94-50a3-42cf-9a12-e7154bb416c7_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-UU-A93S	TCGA-UU-A93S-01A
03589e93-5465-4e5b-91aa-be97a386e097	TXT	TCGA-BH-A0AY-11A-23R-A090-13	open	cda59159-0883-48d9-8839-5cf9743a41e5.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_1015_MirnaExpression85e17e28-65ee-421b-b4a7-e3be3e7905ce_isoform_profiling	Transcriptome Profiling	mirna_expression	287638	2018-03-20T03:47:09.126657-05:00	78666bf86fccf3eeef7f3aec118542bc	2018-09-06T13:49:20.245333-05:00	03589e93-5465-4e5b-91aa-be97a386e097	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	a2ad3f73-1007-4efe-9edd-2ce48f8e2a32	released	mirna_swap_dr11_1015_MirnaExpressionWorkflow0274a16c-7d96-4e53-9332-171138090533_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Solid Tissue Normal	NA	TCGA-BH-A0AY	TCGA-BH-A0AY-11A
39d99795-b233-4e21-b2b0-30221fd02538	TXT	TCGA-EW-A424-01A-11R-A24J-13	open	468dea0c-cdbc-463c-ad83-41b2afb99c76.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_112_MirnaExpression8d8e9ff9-aed3-4071-959d-78944a6841df_isoform_profiling	Transcriptome Profiling	mirna_expression	289437	2018-03-20T00:53:29.024823-05:00	a09e0d97ef6558b114f5f2fb92ee72d9	2018-09-06T13:49:20.245333-05:00	39d99795-b233-4e21-b2b0-30221fd02538	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	0ebce65f-8c0e-44b1-b3bd-a4ab758183bc	released	mirna_swap_dr11_112_MirnaExpressionWorkflow2e532210-5168-4066-bc41-64b7ce068d89_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-EW-A424	TCGA-EW-A424-01A
254f6755-3e69-449d-b057-8706dfb8d62d	TXT	TCGA-BH-A1FR-11B-42R-A13P-13	open	842e2336-7c4b-4453-93fd-a51494cb5de1.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_477_MirnaExpressiondb2091dd-1cfa-486c-b59e-861366428253_isoform_profiling	Transcriptome Profiling	mirna_expression	299308	2018-03-20T01:22:37.953365-05:00	918938db0f0504f40f5ec18eafc82a71	2018-09-06T13:49:20.245333-05:00	254f6755-3e69-449d-b057-8706dfb8d62d	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	77889629-9d7f-4a62-94f9-e3be32ad6914	released	mirna_swap_dr11_477_MirnaExpressionWorkflow6ffd67de-1653-4d14-bf15-958820a502d4_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Solid Tissue Normal	NA	TCGA-BH-A1FR	TCGA-BH-A1FR-11B
03d74532-4424-40e5-a60b-2c630f548e8f	TXT	TCGA-E9-A6HE-01A-11R-A31S-13	open	7a8c1621-8a36-4b85-affe-966d83cbce64.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_95_MirnaExpression303c24ef-0a41-4497-a43b-2d715fe3ea74_isoform_profiling	Transcriptome Profiling	mirna_expression	307880	2018-03-20T00:52:15.997385-05:00	8c1fef513dcd7e61dfc069970e1585fb	2018-09-06T13:49:20.245333-05:00	03d74532-4424-40e5-a60b-2c630f548e8f	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	915a5c9f-001f-4351-8271-9d8048a99fd1	released	mirna_swap_dr11_95_MirnaExpressionWorkflow51e34067-5d66-43f1-9e3b-b46862c86390_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-E9-A6HE	TCGA-E9-A6HE-01A
aa74a38d-83f0-4d8d-a84e-07ee2f3712dc	TXT	TCGA-EW-A1P7-01A-21R-A143-13	open	397fe4a8-e6f0-4b36-88e0-dcbb488eff59.mirbase21.isoforms.quantification.txt	mirna_swap_dr11_214_MirnaExpressionc67ab6e1-ae4e-4246-a6b6-ed149a02696f_isoform_profiling	Transcriptome Profiling	mirna_expression	512272	2018-03-20T00:57:46.797723-05:00	ccfd112a7302fcd1cbf82e809236e481	2018-09-06T13:49:20.245333-05:00	aa74a38d-83f0-4d8d-a84e-07ee2f3712dc	Isoform Expression Quantification	released	miRNA-Seq	1	12.0 - 35.0	TCGA-BRCA	92280195-69b6-46e0-82c3-e70c3da382cb	released	mirna_swap_dr11_214_MirnaExpressionWorkflowa757eff3-5cc7-470c-ba5d-1199536ace72_pipeline:mirnaseq0.0.1	https://github.com/NCI-GDC/gdc-dnaseq-cwl/blob/gdc-active-submission/workflows/mirnaseq/runner.cwl	BCGSC miRNA Profiling	Primary Tumor	NA	TCGA-EW-A1P7	TCGA-EW-A1P7-01A
